contract,contract_label,supplier_choice,supplier_payoff,buyer_payoff,supplier_payoff_high,supplier_payoff_low,supplier_payoff_none,buyer_payoff_high,buyer_payoff_low,buyer_payoff_none,c,q,r,p,F,B,S,R,L,v,g,k,alpha,lam,beta,eta_penalty,r_low_share,confidentiality,B_L,contract_value,outside_option,experiment
basic_compliance,Basic compliance,none,5.4,-5.0,-14.2,-2.7375000000000003,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.4,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-14.2,-2.7375000000000003,5.4,14.7,0.11000000000000001,-5.0,8.0,0.4,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-15.1,-3.0525,5.4,8.7,-1.99,-5.0,8.0,0.4,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-15.1,-3.0525,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.4,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-15.1,-3.0525,5.4,14.7,0.11000000000000001,-5.0,8.0,0.4,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.7666666666666668,4.2675,5.4,8.7,-1.99,-5.0,3.5,0.6,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.7666666666666668,4.2675,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.6,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.7666666666666668,4.2675,5.4,14.7,0.11000000000000001,-5.0,3.5,0.6,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.8666666666666667,3.9524999999999997,5.4,8.7,-1.99,-5.0,3.5,0.6,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.8666666666666667,3.9524999999999997,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.6,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.8666666666666667,3.9524999999999997,5.4,14.7,0.11000000000000001,-5.0,3.5,0.6,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.033333333333333215,3.6374999999999997,5.4,8.7,-1.99,-5.0,3.5,0.6,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.033333333333333215,3.6374999999999997,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.6,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.033333333333333215,3.6374999999999997,5.4,14.7,0.11000000000000001,-5.0,3.5,0.6,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.9333333333333331,3.3225,5.4,8.7,-1.99,-5.0,3.5,0.6,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.9333333333333331,3.3225,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.6,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.9333333333333331,3.3225,5.4,14.7,0.11000000000000001,-5.0,3.5,0.6,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.7333333333333332,3.142499999999999,5.4,8.7,-1.99,-5.0,5.0,0.6,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.7333333333333332,3.142499999999999,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.6,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.7333333333333332,3.142499999999999,5.4,14.7,0.11000000000000001,-5.0,5.0,0.6,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.6333333333333333,2.8274999999999992,5.4,8.7,-1.99,-5.0,5.0,0.6,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.6333333333333333,2.8274999999999992,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.6,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.6333333333333333,2.8274999999999992,5.4,14.7,0.11000000000000001,-5.0,5.0,0.6,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.533333333333333,2.5124999999999993,5.4,8.7,-1.99,-5.0,5.0,0.6,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.533333333333333,2.5124999999999993,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.6,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.533333333333333,2.5124999999999993,5.4,14.7,0.11000000000000001,-5.0,5.0,0.6,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.433333333333333,2.1975,5.4,8.7,-1.99,-5.0,5.0,0.6,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.433333333333333,2.1975,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.6,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.433333333333333,2.1975,5.4,14.7,0.11000000000000001,-5.0,5.0,0.6,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.2333333333333334,2.0174999999999996,5.4,8.7,-1.99,-5.0,6.5,0.6,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.2333333333333334,2.0174999999999996,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.6,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.2333333333333334,2.0174999999999996,5.4,14.7,0.11000000000000001,-5.0,6.5,0.6,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-4.133333333333333,1.7025,5.4,8.7,-1.99,-5.0,6.5,0.6,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-4.133333333333333,1.7025,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.6,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-4.133333333333333,1.7025,5.4,14.7,0.11000000000000001,-5.0,6.5,0.6,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.033333333333333,1.3874999999999997,5.4,8.7,-1.99,-5.0,6.5,0.6,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.033333333333333,1.3874999999999997,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.6,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.033333333333333,1.3874999999999997,5.4,14.7,0.11000000000000001,-5.0,6.5,0.6,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.933333333333334,1.0725,5.4,8.7,-1.99,-5.0,6.5,0.6,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.933333333333334,1.0725,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.6,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.933333333333334,1.0725,5.4,14.7,0.11000000000000001,-5.0,6.5,0.6,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.733333333333333,0.8924999999999996,5.4,8.7,-1.99,-5.0,8.0,0.6,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.733333333333333,0.8924999999999996,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.6,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-5.733333333333333,0.8924999999999996,5.4,14.7,0.11000000000000001,-5.0,8.0,0.6,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-6.633333333333333,0.5774999999999997,5.4,8.7,-1.99,-5.0,8.0,0.6,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-6.633333333333333,0.5774999999999997,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.6,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-6.633333333333333,0.5774999999999997,5.4,14.7,0.11000000000000001,-5.0,8.0,0.6,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-7.533333333333333,0.2624999999999996,5.4,8.7,-1.99,-5.0,8.0,0.6,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-7.533333333333333,0.2624999999999996,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.6,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-7.533333333333333,0.2624999999999996,5.4,14.7,0.11000000000000001,-5.0,8.0,0.6,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-8.433333333333334,-0.05250000000000021,5.4,8.7,-1.99,-5.0,8.0,0.6,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-8.433333333333334,-0.05250000000000021,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.6,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-8.433333333333334,-0.05250000000000021,5.4,14.7,0.11000000000000001,-5.0,8.0,0.6,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,3.2250000000000005,4.92375,5.4,8.7,-1.99,-5.0,3.5,0.8,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,3.2250000000000005,4.92375,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.8,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,3.2250000000000005,4.92375,5.4,14.7,0.11000000000000001,-5.0,3.5,0.8,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,2.3250000000000006,4.60875,5.4,8.7,-1.99,-5.0,3.5,0.8,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,2.3250000000000006,4.60875,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.8,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,2.3250000000000006,4.60875,5.4,14.7,0.11000000000000001,-5.0,3.5,0.8,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.4250000000000007,4.29375,5.4,8.7,-1.99,-5.0,3.5,0.8,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.4250000000000007,4.29375,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.8,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.4250000000000007,4.29375,5.4,14.7,0.11000000000000001,-5.0,3.5,0.8,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.5250000000000008,3.97875,5.4,8.7,-1.99,-5.0,3.5,0.8,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.5250000000000008,3.97875,5.4,11.7,-0.9400000000000007,-5.0,3.5,0.8,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.5250000000000008,3.97875,5.4,14.7,0.11000000000000001,-5.0,3.5,0.8,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.3500000000000008,4.08,5.4,8.7,-1.99,-5.0,5.0,0.8,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.3500000000000008,4.08,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.8,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,1.3500000000000008,4.08,5.4,14.7,0.11000000000000001,-5.0,5.0,0.8,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.4500000000000006,3.7649999999999997,5.4,8.7,-1.99,-5.0,5.0,0.8,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.4500000000000006,3.7649999999999997,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.8,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,0.4500000000000006,3.7649999999999997,5.4,14.7,0.11000000000000001,-5.0,5.0,0.8,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.4499999999999993,3.4499999999999997,5.4,8.7,-1.99,-5.0,5.0,0.8,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.4499999999999993,3.4499999999999997,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.8,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.4499999999999993,3.4499999999999997,5.4,14.7,0.11000000000000001,-5.0,5.0,0.8,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.3499999999999992,3.135,5.4,8.7,-1.99,-5.0,5.0,0.8,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.3499999999999992,3.135,5.4,11.7,-0.9400000000000007,-5.0,5.0,0.8,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.3499999999999992,3.135,5.4,14.7,0.11000000000000001,-5.0,5.0,0.8,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.5249999999999992,3.2362499999999996,5.4,8.7,-1.99,-5.0,6.5,0.8,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.5249999999999992,3.2362499999999996,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.8,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-0.5249999999999992,3.2362499999999996,5.4,14.7,0.11000000000000001,-5.0,6.5,0.8,0.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.4249999999999994,2.9212499999999997,5.4,8.7,-1.99,-5.0,6.5,0.8,1.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.4249999999999994,2.9212499999999997,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.8,1.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-1.4249999999999994,2.9212499999999997,5.4,14.7,0.11000000000000001,-5.0,6.5,0.8,1.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.3249999999999993,2.6062499999999997,5.4,8.7,-1.99,-5.0,6.5,0.8,2.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.3249999999999993,2.6062499999999997,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.8,2.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.3249999999999993,2.6062499999999997,5.4,14.7,0.11000000000000001,-5.0,6.5,0.8,2.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.224999999999999,2.29125,5.4,8.7,-1.99,-5.0,6.5,0.8,3.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.224999999999999,2.29125,5.4,11.7,-0.9400000000000007,-5.0,6.5,0.8,3.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-3.224999999999999,2.29125,5.4,14.7,0.11000000000000001,-5.0,6.5,0.8,3.5,0.05,1.0,0.25,0.0,15.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.3999999999999995,2.3924999999999996,5.4,8.7,-1.99,-5.0,8.0,0.8,0.5,0.05,1.0,0.25,0.0,9.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
basic_compliance,Basic compliance,none,5.4,-5.0,-2.3999999999999995,2.3924999999999996,5.4,11.7,-0.9400000000000007,-5.0,8.0,0.8,0.5,0.05,1.0,0.25,0.0,12.0,5.0,1.0,0.8,0.0,1.4,0.45,0.35,0.2,0.35,0.1,0.1,7.0,5.4,base_grid
